Feature_ID,OTU_ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27
153b4b5cf547ac9251cfd04833e89a19,OTU4724,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Nannocystineae,suborder,1,Nannocystaceae,family,1,Nannocystis,genus,1,,,
1548f22062f47a1663213dde0f72af64,OTU4244,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.83,Thermomicrobia,class,0.35,Sphaerobacteridae,subclass,0.31,Sphaerobacterales,order,0.31,Sphaerobacterineae,suborder,0.31,Sphaerobacteraceae,family,0.31,Nitrolancea,genus,0.23
1560166c7a1fffe4709e0beb6309856d,OTU1396,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Corynebacterineae,suborder,1,Mycobacteriaceae,family,1,Mycobacterium,genus,1
156259d1f2c8c328f491b195ee58c284,OTU4398,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,0.99,Xanthomonadales,order,0.29,Sinobacteraceae,family,0.22,Povalibacter,genus,0.19,,,,,,
157412641b9840c0ea65101947f7d697,OTU1790,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.64,Ktedonobacteria,class,0.3,Ktedonobacterales,order,0.3,Ktedonobacteraceae,family,0.3,Ktedonobacter,genus,0.3,,,,,,
157fbd340ada42843799dacef01334ae,OTU5449,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,1,Sphingomonas,genus,0.99,,,,,,
1580def67130808f2497195ff42e2550,OTU2046,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Sediminibacterium,genus,0.39,,,,,,
1583eac4ec1c10e8e6cf8d3d711e5078,OTU885,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.99,Chloroflexia,class,0.91,Kallotenuales,order,0.39,Kallotenuaceae,family,0.39,Kallotenue,genus,0.39,,,,,,
158dfe6c26ebff115f042f6ce48216dc,OTU4995,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.69,Deltaproteobacteria,class,0.62,Bdellovibrionales,order,0.44,Bdellovibrionaceae,family,0.33,Bdellovibrio,genus,0.3,,,,,,
15c8932b11610a46f040e65691f987ff,OTU1278,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Cystobacterineae,suborder,1,Cystobacteraceae,family,0.65,Archangium,genus,0.45,,,
15cc1a8b5992a7345d83968bb76b0bcf,OTU1324,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Beijerinckiaceae,family,1,Chelatococcus,genus,1,,,,,,
15cd9a23711beea44dcb37a4deb7c3d2,OTU4772,Root,rootrank,1,Bacteria,domain,1,Planctomycetes,phylum,1,Planctomycetia,class,1,Planctomycetales,order,1,Planctomycetaceae,family,1,Gemmata,genus,0.69,,,,,,
15d69f7f44e8803ba7adcb9bf41e55dc,OTU598,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Spartobacteria,class,1,Terrimicrobium,genus,0.81,,,,,,,,,,,,
15d80b1180739f073f462500106c1e40,OTU5078,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Burkholderiales_incertae_sedis,family,0.59,Aquincola,genus,0.34,,,,,,
15e31ed9ce93b2cf1e2336d116d52cfd,OTU2062,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Verrucomicrobiae,class,1,Verrucomicrobiales,order,1,Verrucomicrobiaceae,family,1,Haloferula,genus,0.74,,,,,,
15f0d83e6c860ff839099592b0125657,OTU3426,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.57,Chloroflexia,class,0.48,Kallotenuales,order,0.19,Kallotenuaceae,family,0.19,Kallotenue,genus,0.19,,,,,,
15fb7f0c3f0febc4015ef2b7bd486c43,OTU2000,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Caulobacterales,order,1,Caulobacteraceae,family,1,Brevundimonas,genus,1,,,,,,
1610d7799e61bc29b1536ef223c4a03b,OTU196,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Hyphomicrobiaceae,family,1,Hyphomicrobium,genus,0.99,,,,,,
1617e5fa9b02cd2e0b174da892cb76c4,OTU4117,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.96,Alphaproteobacteria,class,0.84,Rhodospirillales,order,0.51,Rhodospirillaceae,family,0.51,Dongia,genus,0.41,,,,,,
163ae152acbe32766e64a64720a139a9,OTU1595,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Rubrobacteridae,subclass,1,Gaiellales,order,1,Gaiellaceae,family,1,Gaiella,genus,1,,,
1657f1f8d9cba485ca02286c3fe951dc,OTU958,Root,rootrank,1,Bacteria,domain,0.76,Planctomycetes,phylum,0.09,Planctomycetia,class,0.09,Planctomycetales,order,0.09,Planctomycetaceae,family,0.09,Gimesia,genus,0.06,,,,,,
165c776119d8a307a71ebc0120b57b64,OTU5353,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,0.98,Rhizobiales,order,0.98,Bradyrhizobiaceae,family,0.98,Bosea,genus,0.96,,,,,,
1664daed593b773ff5ae1d4ce7c361bf,OTU3925,Root,rootrank,1,Bacteria,domain,0.99,Planctomycetes,phylum,0.67,Phycisphaerae,class,0.66,Phycisphaerales,order,0.62,Phycisphaeraceae,family,0.62,Phycisphaera,genus,0.62,,,,,,
166fc4f17e361be7dee21d3229f10e37,OTU627,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Kineosporiineae,suborder,1,Kineosporiaceae,family,1,Kineosporia,genus,0.98
168fbbd3f09a65209b1669a8ef47bd6e,OTU4407,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Pseudomonadales,order,1,Pseudomonadaceae,family,1,Pseudomonas,genus,1,,,,,,
16949ed73cd55d1b822ba4109295a5e6,OTU4891,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Comamonadaceae,family,0.86,Malikia,genus,0.51,,,,,,
1696be02e7ba775e43f0d3c203aaa565,OTU3015,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Oxalobacteraceae,family,1,Massilia,genus,1,,,,,,
169ea4f6248bce057ce3d3d33e9fe8cf,OTU4333,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.8,Chloroflexia,class,0.55,Chloroflexales,order,0.48,Chloroflexineae,suborder,0.48,Chloroflexaceae,family,0.36,Roseiflexus,genus,0.28,,,
16aeba1ae66560bc351a1785f57bbed0,OTU3645,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp6,class,1,Gp6,genus,1,,,,,,,,,,,,
16c231966afad2999e84bbe541e6f4ab,OTU283,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micrococcineae,suborder,1,Micrococcaceae,family,1,Arthrobacter,genus,0.99
170fb78076cfa8ac5a6e2a488c4e9358,OTU1024,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.15,Deltaproteobacteria,class,0.07,Syntrophorhabdaceae,family,0.02,Syntrophorhabdus,genus,0.02,,,,,,,,,
171fb8f1e7cde088caab3924c1bf8cba,OTU3811,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Ohtaekwangia,genus,1,,,,,,,,,
17290ade222f500128765e513ec05794,OTU4853,Root,rootrank,1,Bacteria,domain,0.97,Elusimicrobia,phylum,0.42,Elusimicrobia,class,0.42,Elusimicrobiales,order,0.42,Elusimicrobiaceae,family,0.42,Elusimicrobium,genus,0.42,,,,,,
172a5a4dbf3269cea68aad799627de62,OTU3638,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.98,Gammaproteobacteria,class,0.98,Xanthomonadales,order,0.75,Sinobacteraceae,family,0.56,Fontimonas,genus,0.27,,,,,,
173e18ca7788ec6d738ce17fe84ae173,OTU1631,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhodospirillales,order,0.7,Rhodospirillaceae,family,0.69,Magnetospira,genus,0.27,,,,,,
176543095200a8ec85cb0c06c5138f94,OTU4784,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,0.99,Sphingomonadales,order,0.99,Sphingomonadaceae,family,0.76,Novosphingobium,genus,0.43,,,,,,
177b9c5a7fbd0c6cad8485c10933a4dc,OTU563,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Comamonadaceae,family,1,Polaromonas,genus,1,,,,,,
17985095afaf333778dfb3ff6c898c00,OTU1192,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micrococcineae,suborder,1,Intrasporangiaceae,family,1,Intrasporangium,genus,0.43
17ae8ac9fa68a9435cbbd43d57c607e4,OTU3197,Root,rootrank,1,Bacteria,domain,1,candidate division WPS-1,phylum,1,WPS-1_genera_incertae_sedis,genus,1,,,,,,,,,,,,,,,
17af00679a939c518346c578c14f714c,OTU1932,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhodospirillales,order,1,Rhodospirillaceae,family,1,Dongia,genus,0.98,,,,,,
17c0ffdda0869ea0563a43e2a9a48069,OTU2439,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,0.96,Gemmatimonadetes,class,0.96,Gemmatimonadales,order,0.96,Gemmatimonadaceae,family,0.96,Gemmatimonas,genus,0.96,,,,,,
17d0cc20f85924f7fb9cebf67c1525cd,OTU1503,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,0.2,Gemmatimonadetes,class,0.2,Gemmatimonadales,order,0.2,Gemmatimonadaceae,family,0.2,Gemmatimonas,genus,0.2,,,,,,
17fc7189e2e4cbcecc3214034b6e338c,OTU1301,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Micrococcineae,suborder,1,Intrasporangiaceae,family,1,Phycicoccus,genus,0.67
1814e15f4b59504fe380c453b33726aa,OTU1038,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,0.92,Actinobacteria,class,0.92,Acidimicrobidae,subclass,0.4,Acidimicrobiales,order,0.4,Acidimicrobineae,suborder,0.4,Iamiaceae,family,0.19,Iamia,genus,0.19
185bcaa6a38ab7cb392e67a947ff499d,OTU5034,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Cytophagaceae,family,1,Larkinella,genus,1,,,,,,
186152c3d1d227ad030fe0afa2a31880,OTU3077,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Burkholderiaceae,family,0.99,Burkholderia,genus,0.92,,,,,,
186db7f28ed24fbcc70832fce4c160e0,OTU2427,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Oxalobacteraceae,family,0.88,Noviherbaspirillum,genus,0.76,,,,,,
1877fb5c71a1f1d7d61c293347bdf7ee,OTU3967,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Aurantimonadaceae,family,0.82,Aurantimonas,genus,0.54,,,,,,
187bb8137710bc6e2d69850fe54d3774,OTU3743,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.98,Bacilli,class,0.98,Bacillales,order,0.98,Bacillaceae 2,family,0.98,Marinococcus,genus,0.98,,,,,,
18e254f3d7bb622efa36b6ab761d4e16,OTU295,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Sphingomonadales,order,1,Sphingomonadaceae,family,0.96,Novosphingobium,genus,0.92,,,,,,
18f31a77253c60565c1c26f5f2b5fbaf,OTU3133,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Cyclobacteriaceae,family,1,Algoriphagus,genus,1,,,,,,
190bddc27d998535c7f361c3ca24bbb1,OTU2392,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhodobacterales,order,0.99,Rhodobacteraceae,family,0.99,Tabrizicola,genus,0.32,,,,,,
190c4bd1ef23dc1f6b855eeca38f87ae,OTU3886,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Flavobacteriia,class,1,Flavobacteriales,order,1,Flavobacteriaceae,family,1,Flavobacterium,genus,1,,,,,,
191bf61b737b1bca7f3cd0ffab22dfa9,OTU2977,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Rhizobiales_incertae_sedis,family,0.57,Alsobacter,genus,0.56,,,,,,
191dda18b2b61b0fcedd7c94b3fb45c5,OTU3141,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.85,Anaerolineae,class,0.77,Anaerolineales,order,0.77,Anaerolineaceae,family,0.77,Longilinea,genus,0.56,,,,,,
19272b943a49575df7bad5fef52c087e,OTU3025,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Caulobacterales,order,1,Caulobacteraceae,family,1,Phenylobacterium,genus,0.76,,,,,,
193620cf957caaa9e5a4706aec7d1ebb,OTU5012,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Sorangiineae,suborder,1,Labilitrichaceae,family,0.9,Labilithrix,genus,0.9,,,
19381cfbc7def670c7afb2fb1713dcda,OTU2489,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Comamonadaceae,family,1,Acidovorax,genus,0.92,,,,,,
1948ef98a1695f52df58c3c40862238c,OTU77,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Caulobacterales,order,1,Caulobacteraceae,family,1,Phenylobacterium,genus,1,,,,,,
194b1e7b6c2be675a51fc6aeca3c71b2,OTU3826,Root,rootrank,1,Bacteria,domain,1,Planctomycetes,phylum,0.78,Phycisphaerae,class,0.55,Phycisphaerales,order,0.33,Phycisphaeraceae,family,0.33,Phycisphaera,genus,0.33,,,,,,
196777ef74ab4ce67bdacc35affe4e54,OTU2177,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,0.95,Actinobacteria,class,0.95,Acidimicrobidae,subclass,0.79,Acidimicrobiales,order,0.79,Acidimicrobineae,suborder,0.79,Acidimicrobineae_incertae_sedis,family,0.21,Aciditerrimonas,genus,0.21
196f7ce43bb562776edb4084e45435d2,OTU4837,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Sphingobacteriaceae,family,1,Pedobacter,genus,1,,,,,,
1976ee00d1b7f0959991b4abc53acae9,OTU5148,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,0.91,Sphingobacteriales,order,0.91,Saprospiraceae,family,0.86,Haliscomenobacter,genus,0.69,,,,,,
197a6eee904a0e2431a74d590987400a,OTU3557,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Sorangiineae,suborder,1,Polyangiaceae,family,0.95,Minicystis,genus,0.47,,,
1983f42ec80231244dae071a69909d9b,OTU1355,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Dokdonella,genus,0.78,,,,,,
19ba61643eab27e93ef1169619155f97,OTU4596,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.91,Deltaproteobacteria,class,0.87,Bdellovibrionales,order,0.87,Bdellovibrionaceae,family,0.87,Bdellovibrio,genus,0.87,,,,,,
19e093643fc66759963035e7683b9cd1,OTU4441,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Flavobacteriia,class,0.34,Flavobacteriales,order,0.34,Cryomorphaceae,family,0.33,Owenweeksia,genus,0.15,,,,,,
1a1a29478741b4092f1c23492b1e64d8,OTU2700,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp4,class,1,Gp4,genus,1,,,,,,,,,,,,
1a1aef4df31d972dd3795e364a667cc6,OTU4864,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,0.63,Xanthomonadales,order,0.63,Sinobacteraceae,family,0.63,Povalibacter,genus,0.54,,,,,,
1a28d069d6a88f38bd3ac1636ccaa870,OTU4305,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.65,Chloroflexia,class,0.65,Kallotenuales,order,0.65,Kallotenuaceae,family,0.65,Kallotenue,genus,0.65,,,,,,
1a2a8d453663dcb12acdc53cf9f3513e,OTU789,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Flavisolibacter,genus,0.88,,,,,,
1a3bbda45c0b2ca26ff87245ed27dde7,OTU3369,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,1,Bacilli,class,1,Bacillales,order,1,Bacillaceae 1,family,1,Fictibacillus,genus,1,,,,,,
1a3c3d12b561f8e5b3ef9773c84b67ef,OTU4666,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,1,Xanthomonadaceae,family,1,Aspromonas,genus,0.74,,,,,,
1a464a19f23bd7524e912a093e3eaf64,OTU2329,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,1,Nocardioidaceae,family,1,Marmoricola,genus,0.86
1a4de0fedc205502699defafc9505787,OTU2033,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Corynebacterineae,suborder,1,Mycobacteriaceae,family,1,Mycobacterium,genus,1
1a51057fec21939698c264f4a46b65ad,OTU2539,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Cytophagia,class,1,Cytophagales,order,1,Ohtaekwangia,genus,1,,,,,,,,,
1a5142b8455f11a6bb179ab8f16c9a99,OTU4176,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Alteromonadales,order,0.83,Alteromonadales_incertae_sedis,family,0.75,Teredinibacter,genus,0.7,,,,,,
1a6f40d5bf09a66738697de45a921fe4,OTU3067,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Comamonadaceae,family,1,Acidovorax,genus,0.3,,,,,,
1a7211490981941f46e01ae0f83445c6,OTU5267,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,0.93,Alphaproteobacteria,class,0.6,Sphingomonadales,order,0.35,Sphingomonadaceae,family,0.34,Polymorphobacter,genus,0.25,,,,,,
1a7677e5896935098cd1de66ec377021,OTU4797,Root,rootrank,1,Bacteria,domain,0.99,Chloroflexi,phylum,0.49,Anaerolineae,class,0.22,Anaerolineales,order,0.22,Anaerolineaceae,family,0.22,Longilinea,genus,0.14,,,,,,
1a7a971d3bcf21592d1ebabf35d100fd,OTU1288,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Caulobacterales,order,1,Caulobacteraceae,family,1,Brevundimonas,genus,0.99,,,,,,
1a880bdea6cfd625c5042b36fcbe038b,OTU46,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Rhizobiaceae,family,0.99,Ensifer,genus,0.91,,,,,,
1ab07e97511c097dd527ff93b614276c,OTU830,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Corynebacterineae,suborder,1,Mycobacteriaceae,family,1,Mycobacterium,genus,1
1ad6c8fd80868cafad3fdec20f3b19de,OTU2722,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Deltaproteobacteria,class,1,Myxococcales,order,1,Nannocystineae,suborder,0.97,Kofleriaceae,family,0.58,Kofleria,genus,0.58,,,
1b10b696d84999d0e5d741f2f9ae1dba,OTU1459,Root,rootrank,1,Archaea,domain,1,Thaumarchaeota,phylum,1,Nitrososphaerales,order,1,Nitrososphaeraceae,family,1,Nitrososphaera,genus,1,,,,,,,,,
1b242f451a6aeb30e537926d6b89e0bd,OTU3525,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.75,Anaerolineae,class,0.61,Anaerolineales,order,0.61,Anaerolineaceae,family,0.61,Bellilinea,genus,0.28,,,,,,
1b26b0b495186dbe49c59220c9ba0815,OTU1083,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Comamonadaceae,family,1,Variovorax,genus,0.36,,,,,,
1b27f363a1bc22a26c1cd28a07f5137b,OTU3999,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.24,Clostridia,class,0.24,Thermoanaerobacterales,order,0.14,Thermoanaerobacteraceae,family,0.14,Calderihabitans,genus,0.12,,,,,,
1b38ad9ee788d7d127e2917d2e17c3bc,OTU2876,Root,rootrank,1,Bacteria,domain,1,Acidobacteria,phylum,1,Acidobacteria_Gp6,class,1,Gp6,genus,1,,,,,,,,,,,,
1b3a529ff03bd783348c84795a2fb75b,OTU487,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Alteromonadales,order,1,Shewanellaceae,family,1,Shewanella,genus,1,,,,,,
1b3fde6bc3d2fd9a31813524b8095555,OTU3528,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,0.75,Actinobacteria,class,0.75,Acidimicrobidae,subclass,0.23,Acidimicrobiales,order,0.23,Acidimicrobineae,suborder,0.23,Iamiaceae,family,0.15,Iamia,genus,0.14
1b405dc740e0cff1cedde4020d0db408,OTU711,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Xanthomonadales,order,0.79,Sinobacteraceae,family,0.78,Povalibacter,genus,0.69,,,,,,
1b49937f1f5ccd0c45d7aa4c866b85ea,OTU1629,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Gammaproteobacteria,class,1,Pseudomonadales,order,1,Pseudomonadaceae,family,1,Pseudomonas,genus,1,,,,,,
1b6864d352cd20ac3ea0ffb081f8b127,OTU3348,Root,rootrank,1,Bacteria,domain,1,Verrucomicrobia,phylum,1,Opitutae,class,1,Opitutales,order,1,Opitutaceae,family,1,Opitutus,genus,1,,,,,,
1ba181d491a06ecc814d4d804721186b,OTU781,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,0.92,Thermomicrobia,class,0.91,Sphaerobacteridae,subclass,0.87,Sphaerobacterales,order,0.87,Sphaerobacterineae,suborder,0.87,Sphaerobacteraceae,family,0.87,Sphaerobacter,genus,0.72
1ba92e0c6ae5989559962f51f6b760ef,OTU4069,Root,rootrank,1,Bacteria,domain,1,Gemmatimonadetes,phylum,0.94,Gemmatimonadetes,class,0.94,Gemmatimonadales,order,0.94,Gemmatimonadaceae,family,0.94,Gemmatimonas,genus,0.94,,,,,,
1babbe28cd10c5c237f9221c5173308a,OTU4669,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Flavobacteriia,class,1,Flavobacteriales,order,1,Flavobacteriaceae,family,1,Flavobacterium,genus,1,,,,,,
1bb07e17ef1097a371fe2311900a7c7f,OTU3643,Root,rootrank,1,Bacteria,domain,1,Chloroflexi,phylum,1,Chloroflexia,class,0.99,Herpetosiphonales,order,0.99,Herpetosiphonaceae,family,0.99,Herpetosiphon,genus,0.99,,,,,,
1be7b60d473fb9c309836302a0412781,OTU2992,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,0.68,Comamonadaceae,family,0.52,Caldimonas,genus,0.16,,,,,,
1bed9d8a92ef9e6d0ce394824d6a16d2,OTU791,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Betaproteobacteria,class,1,Burkholderiales,order,1,Comamonadaceae,family,1,Variovorax,genus,0.75,,,,,,
1c1d695850174d2fa34140707021a5a3,OTU2912,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Actinobacteridae,subclass,1,Actinomycetales,order,1,Propionibacterineae,suborder,1,Nocardioidaceae,family,1,Aeromicrobium,genus,1
1c373f503b706f85f401752eb705ef0d,OTU5204,Root,rootrank,1,Bacteria,domain,1,Firmicutes,phylum,0.34,Bacilli,class,0.29,Bacillales,order,0.29,Thermoactinomycetaceae 1,family,0.28,Desmospora,genus,0.18,,,,,,
1c4a16674110d5f042a96c6a7087e78d,OTU2828,Root,rootrank,1,Bacteria,domain,1,Actinobacteria,phylum,1,Actinobacteria,class,1,Acidimicrobidae,subclass,0.75,Acidimicrobiales,order,0.75,Acidimicrobineae,suborder,0.75,Acidimicrobineae_incertae_sedis,family,0.55,Aciditerrimonas,genus,0.55
1c72254fcb559cacf6f2f70f77caa279,OTU1558,Root,rootrank,1,Bacteria,domain,1,Proteobacteria,phylum,1,Alphaproteobacteria,class,1,Rhizobiales,order,1,Rhizobiales_incertae_sedis,family,0.38,Bauldia,genus,0.24,,,,,,
1c9b1fe7234a00bb4dabbaa2cba9d1d7,OTU4549,Root,rootrank,1,Bacteria,domain,1,Planctomycetes,phylum,0.42,Planctomycetia,class,0.39,Planctomycetales,order,0.36,Planctomycetaceae,family,0.36,Telmatocola,genus,0.24,,,,,,
1c9c903831c99b92a61fb53661ca1fa4,OTU1847,Root,rootrank,1,Bacteria,domain,1,Bacteroidetes,phylum,1,Sphingobacteriia,class,1,Sphingobacteriales,order,1,Chitinophagaceae,family,1,Flavisolibacter,genus,0.33,,,,,,
