"","Feature.ID","ID","ID2","ID3","Taxon","Taxon.1","SUM","R_A17_1","R_A17_2","R_A17_3","R_A17_4","R_A17_5","R_dmi2_1","R_dmi2_2","R_dmi2_3","R_dmi2_4","R_dmi2_5","R_dmi3_1","R_dmi3_2","R_dmi3_3","R_dmi3_4","R_dmi3_5","R_ipd3_1","R_ipd3_2","R_ipd3_3","R_ipd3_4","R_ipd3_5","R_lyk3_1","R_lyk3_2","R_lyk3_3","R_lyk3_4","R_lyk3_5","R_nfp_1","R_nfp_2","R_nfp_3","R_nfp_4","R_nfp_5","R_pt4_1","R_pt4_2","R_pt4_3","R_pt4_4","R_pt4_5","RS_A17_1","RS_A17_2","RS_A17_3","RS_A17_4","RS_A17_5","CK_1","CK_2","CK_3","CK_4","CK_5","RS_dmi2_1","RS_dmi2_2","RS_dmi2_3","RS_dmi2_4","RS_dmi2_5","RS_dmi3_1","RS_dmi3_2","RS_dmi3_3","RS_dmi3_4","RS_dmi3_5","RS_ipd3_1","RS_ipd3_2","RS_ipd3_3","RS_ipd3_4","RS_ipd3_5","RS_lyk3_1","RS_lyk3_2","RS_lyk3_3","RS_lyk3_4","RS_lyk3_5","RS_nfp_1","RS_nfp_2","RS_nfp_3","RS_nfp_4","RS_nfp_5","RS_pt4_1","RS_pt4_2","RS_pt4_3","RS_pt4_4","RS_pt4_5"
"pOTU176","034a59a86d0c4773844b668ea6a8601f","pOTU176","rOTU63","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_huautlense;","Unassigned",92186915.3419165,0,0,0,0,0,0,0,0,0,0,26793941.2775981,2047062.3026532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7362685.90664114,0,0,0,5647472.32248211,0,6569920.76415207,5953184.57646362,0,9652574.03627161,0,0,0,15076134.4767074,0,0,0,0,0,0,0,0,0,0,0,0,7561550.56424917,0
"pOTU351","03542c743e4546f7d9467fe4788d5c04","pOTU351","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter_segnis;","Unassigned",23017351.6588486,1381084.15729585,0,932656.79988881,0,0,0,0,0,0,0,2044800.78171143,0,0,0,0,0,0,0,0,0,1193693.74364011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7001592.4556962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4852808.66939146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2273","0355ccf375524fb446226435da61db6b","pOTU2273","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",1930514.80725432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1930514.80725432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1660","03560d62e03a01440b8cce27d4a723d3","pOTU1660","","","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae","Unassigned",1169643.13629743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169643.13629743,0,0,0,0,0
"pOTU2366","035a8fd7940b204ff43c7c3ac26e6e0b","pOTU2366","rOTU531","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",296882.211963589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296882.211963589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU98","035e3b521a6d389187d73067f7226887","pOTU98","rOTU43","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_etli;","Unassigned",275016857.864707,0,0,0,0,0,0,0,0,0,0,0,0,0,1841445.11306878,0,0,0,0,0,1965336.31596472,0,0,0,0,0,0,2990904.31261321,0,0,0,0,0,0,0,0,0,22171709.443038,8721437.29147043,0,0,0,0,0,0,0,4758047.73917931,0,6902518.03747607,5683668.04527177,0,0,2368294.84491185,6928278.46025939,5306474.46335359,5337337.8961398,5778342.77036866,0,0,10754353.3605203,0,13191617.6671189,0,14772571.1130548,0,10894780.7415545,9821080.71775909,0,11240049.5786912,6920340.97479601,5555804.89741278,0,2869138.35392426,0,0,4687582.00303587
"pOTU652","0372fe2068dca25a19782c8a394b5cae","pOTU652","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Nitrobacter;Nitrobacter_vulgaris;","Unassigned",3853416.04793667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694350.12152502,0,0,1039087.74187256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119978.18453909,0,0,0,0,0
"pOTU1170","0395219dc60ce3854c77e936a75021b4","pOTU1170","","","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae","Unassigned",2284621.65722873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2284621.65722873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU665","03c97a998273d90a514b9614f6175d86","pOTU665","rOTU173","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",7276686.50602032,0,0,0,0,0,0,0,0,0,0,1410207.43566306,0,0,83702.0505940354,4548160.16437715,0,0,0,1234616.85538608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU269","03ca24c4f48ac3e5ab7ecde4f3ba1d57","pOTU269","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",72067901.6652385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10286524.9630808,4084262.26582278,0,5780564.39752538,0,0,0,0,0,0,0,2088438.40506768,0,0,0,3406883.99744436,0,0,0,0,0,5239968.76254745,0,5162089.61304976,0,0,0,4650624.23929504,0,0,3710186.04893121,0,3685262.15694794,0,1754464.70444614,0,0,2522567.00189979,0,0
"pOTU2535","03cd6127442ac0ead182aac9318f1d44","pOTU2535","rOTU559","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium","Unassigned",322892.637447136,0,0,0,0,0,0,322892.637447136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU167","03cf9c8172939ee44b43d89cc1dc9b90","pOTU167","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter_sp.;","Unassigned",265586966.308036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488621.04981895,0,0,1965336.31596472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19231329.2788033,0,14390371.5309262,0,0,0,0,0,0,0,0,4640974.23348374,0,0,0,0,0,0,0,0,0,26751419.4719528,0,0,0,0,0,0,16563882.6563374,0,3710186.04893121,0,0,0,0,0,0,0,0,0
"pOTU111","03e5c65a764d494a93e32c52b025aca2","pOTU111","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_sp.;","Unassigned",240788547.770832,897704.702242303,0,0,0,0,0,0,0,0,1369294.26207354,0,950421.783374698,0,2511061.51782106,0,0,0,0,779758.01392805,2136235.1260486,0,0,0,0,0,0,0,0,0,1367015.79930441,0,0,0,0,0,0,9918922.64556962,8939473.22375719,0,0,862273.335859519,0,0,0,0,5097908.29197784,7193510.0618998,0,0,2734339.23139378,0,0,0,0,0,8426749.87345429,8825210.54744833,6014535.59415219,0,8411535.0269452,8794411.7780793,0,9574814.61031332,0,9532933.1488602,7856864.57420727,14031158.3066676,5343630.12757452,5959182.50607434,4093750.97704099,10605002.1284541,5285254.86249207,5717818.53763952,7068405.96223292,6529132.07565711
"pOTU1502","03f93636e33c529859addd5d32017701","pOTU1502","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium_zucineum;","Unassigned",5542927.36075949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5542927.36075949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2367","040a9888c7b3cb31bc4b2edbe729be67","pOTU2367","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales","Unassigned",1542808.63418955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542808.63418955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU173","040f1241a6d236f9e81a0455f51d7f83","pOTU173","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Agrobacterium;Agrobacterium_genomosp.;","Unassigned",97254073.6872319,0,0,0,0,0,0,0,0,0,0,0,6872280.58747859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448289.40192902,0,0,0,0,0,0,0,0,5791544.42176297,0,0,0,0,0,0,0,0,0,3544713.67747392,0,0,20030138.7090934,6677223.56235997,0,0,0,2343791.00151794
"pOTU905","041f2fb4d7c77abc368dc74716bb3155","pOTU905","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales","Unassigned",6442656.09203377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624340.98171931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033874.82259656,0,0,0,0,2416116.5085678,0,0,0
"pOTU2645","0424e448190e4dba0de9359335093de4","pOTU2645","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter_luteus;","Unassigned",552789.323542192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552789.323542192,0,0,0,0,0,0,0
"pOTU1289","043d469b88381958672936a232cf36c5","pOTU1289","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",6536868.44493271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6536868.44493271,0,0,0,0,0,0,0,0,0,0
"pOTU247","045a699fd9847dfa7788f4bf273bd7a2","pOTU247","rOTU84","srOTU67","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium_meliloti;","Sinorhizobium_meliloti",19263788.6274147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19263788.6274147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2274","0461a14e72473e58e55465122e62365d","pOTU2274","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",697994.321349165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697994.321349165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2536","046b7a8f25e7ef0ef1d5cc09b508b8e7","pOTU2536","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",669654.571862267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669654.571862267
"pOTU1661","046f53797f7c0aed9a0633148edec49a","pOTU1661","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_jaspsi;","Unassigned",791685.898569571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791685.898569571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU593","048ff039742eeac368d78ff6311bf54a","pOTU593","","","Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;","Unassigned",13028980.4219976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6287420.22677267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833105.85772984,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU228","049a530adc36984e9c8bf3278ba34936","pOTU228","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_sp.;","Unassigned",74573862.5638045,3659873.016834,0,0,0,0,0,0,0,0,0,0,0,0,4938420.98504809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16586714.1011042,0,0,0,0,0,0,0,14136811.9244658,0
"pOTU1503","049f73fd698b5d96bfd22344794203fe","pOTU1503","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",584098.535699859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1887","04c912f60ccd641c192a0687ea8d79a7","pOTU1887","rOTU452","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium","Unassigned",992414.033212636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992414.033212636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1413","04ea1ea67b11acda182f0dc7bc524eae","pOTU1413","rOTU347","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_sp.;","Unassigned",1975127.82587719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1824","04fa88e25970b60de45a1331013d2c9d","pOTU1824","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales","Unassigned",1060717.19799905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060717.19799905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2537","04fff4546b63c520376f9b1904bb7a5f","pOTU2537","rOTU560","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_sp.;","Unassigned",627332.436465813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627332.436465813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU702","0505bee90991e6e2749bbcbaabf6fb61","pOTU702","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium_zucineum;","Unassigned",20499579.6827662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10894780.7415545,0,0,0,0,0,0,0,0,0,0
"pOTU2036","0522b8815b54ba0a7f319c1787a690a6","pOTU2036","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas_viscosa;","Unassigned",1681711.33459986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681711.33459986,0,0
"pOTU401","053555edab5b5cf6979a9833bf361cfb","pOTU401","rOTU118","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium_mesosinicum;","Unassigned",21052247.949639,0,0,0,0,0,0,0,0,2828010.33658537,0,0,0,0,0,0,0,0,0,0,0,1570649.66268436,0,0,0,0,0,3389691.55429498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU466","0551a56fb143bf6857b566d09a11df31","pOTU466","rOTU133","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium","Unassigned",26959472.106028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16496669.9775952,0,0,8383458.23427626,0
"pOTU214","0569db2d70aad20eb613f5a8ece570f3","pOTU214","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas_sp.;","Unassigned",109847552.886982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8460257.55063291,0,0,0,0,0,290267.18739439,0,0,0,0,0,0,0,0,0,0,0,0,0,8825210.54744833,6766352.54342122,8173308.55399546,0,0,10265392.8032871,0,0,0,0,9157177.00014096,5712156.34326931,0,4093750.97704099,0,4681225.73535012,0,0,0
"pOTU1554","05d402b19484e123a67288992cecd2af","pOTU1554","","","Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;Asticcacaulis_sp.;","Unassigned",2792001.58954329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411497.98204808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380503.60749521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1888","05fe59ba9f8b5fdf75d36674357876ea","pOTU1888","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_enhydra;","Unassigned",1343750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU1092","05fe7bcb1196d51e67ed4085945bc020","pOTU1092","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_sp.;","Unassigned",3389162.56132414,0,0,0,3389162.56132414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU132","06060354b765e951af3478306993b6f7","pOTU132","","","Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Zoogloeaceae;Thauera","Unassigned",209814875.077072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6261363.02100573,8751990.56962025,3924646.7811617,0,0,0,0,0,0,1929734.37776333,4927978.01557858,6265315.21520305,0,4088252.45361654,5220102.16902448,4769637.59642211,4736589.6898237,6235450.61423346,6064542.24383268,0,7704457.02715821,9928361.86587938,3257873.44683244,12044875.7637828,7764493.87102634,5967636.56369667,0,7659851.68825065,0,5719759.88931612,7856864.57420727,5021677.70975472,6449208.7746589,5382487.42484134,4678572.54518971,4320556.42270351,4228203.88999365,0,0,4017927.4311736
"pOTU872","060e50ddbab9bc201e4c03600566f2d5","pOTU872","","","Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium_sp.;","Unassigned",6462193.55229077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695129.06613369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4767064.48615709,0
"pOTU1889","06122da0626ca2aee5fd0ae67236cdce","pOTU1889","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_sp.;","Unassigned",3007267.7970761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3007267.7970761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2646","0629de5442b1657343ecd2f1470564cf","pOTU2646","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_sp.;","Unassigned",522282.769284623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522282.769284623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"pOTU2112","06354d288dbb8c96e05f7ee6a0935970","pOTU2112","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae","Unassigned",1359065.53606939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359065.53606939,0,0,0
"pOTU155","063597ff1863140b50854066b7fc58b2","pOTU155","rOTU56","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Sinorhizobium;Sinorhizobium_sp.;","Unassigned",220510310.365158,0,0,0,0,0,632463.064055859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22362010.7893062,15753583.0253165,15262515.2600733,16057123.3264594,5656964.99202834,0,0,0,0,0,0,0,0,1495702.11717678,0,0,0,0,0,0,0,8825210.54744833,6014535.59415219,6882786.15073302,8735055.60490463,8794411.7780793,6232559.91628146,10942645.2689295,0,0,0,4578588.50007048,4790840.80403233,4613560.64986401,2851005.14472498,0,0,0,0,2678618.28744907
"pOTU70","06666be34d54d955db02901851ea7a0a","pOTU70","","","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia_sp.;","Unassigned",417598244.594122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4201411.46890815,0,0,0,0,0,0,7240504.79725539,0,0,0,4475160.3328877,0,0,0,7166666.66666667,0,0,0,12836252.835443,0,0,0,0,0,0,0,0,0,0,7209296.61691945,5883094.99422868,14168848.744495,0,0,0,0,10264111.3387304,0,25924055.9831295,18795423.7317256,0,0,10364842.4527363,21264027.9496662,28177311.5674935,0,13073736.8898654,9166342.00324182,12111105.0647026,16030890.3827236,13263986.868359,4386161.76111535,0,6191298.55320499,0,8219076.70027084,0
